Commerce Cloud Product Active Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
productID,revenueDay,unitsDay,ordersDay,impressionsDay,viewsDay,avgSalesPriceDay,conversionDay,revenueWeek,unitsWeek,ordersWeek,impressionsWeek,viewsWeek,avgSalesPriceWeek,conversionWeek,revenueMonth,unitsMonth,ordersMonth,impressionsMonth,viewsMonth,avgSalesPriceMonth,conversionMonth,revenueYear,unitsYear,ordersYear,impressionsYear,viewsYear,avgSalesPriceYear,conversionYear
7.02E+11,4784,18,16,183,88,299,0.097712,42290.1,161,135,1434,525,313.26,0.11764,176332.83,501,491,5584,2385,359.13,0.101286,411880.2,1415,1294,19568,9793,318.3,0.033393
7.02E+11,2061,10,9,142,63,229,0.054963,9953.4,63,53,1029,413,187.8,0.046185,58801.6,290,260,5165,2119,226.16,0.053634,454187.69,1966,1601,20097,7824,283.69,0.041315
7.02E+11,749.85,16,15,217,71,49.99,0.091605,4473,87,84,1847,516,53.25,0.073198,22085.82,594,522,6495,2012,42.31,0.107681,259977.87,4808,4239,60003,15925,61.33,0.109391
7.02E+11,1256.5,5,5,77,29,251.3,0.030535,11612.42,39,38,450,239,305.59,0.033114,49253.79,180,177,2060,929,278.27,0.036513,173102.67,766,663,8483,2900,261.09,0.017109
7.02E+11,99.99,1,1,74,21,99.99,0.006107,917.92,9,8,419,168,114.74,0.006971,3428.7,35,30,2234,566,114.29,0.006189,24265.2,310,292,23601,7181,83.1,0.007535
7.02E+11,1249.95,5,5,117,43,249.99,0.030535,11724.38,44,43,996,313,272.66,0.037471,40054.56,188,168,4220,1212,238.42,0.034656,333357.97,1253,1199,34788,10489,278.03,0.030941
7.02E+11,359.95,6,5,144,33,71.99,0.030535,2094.36,37,31,902,268,67.56,0.027014,10740.31,166,161,4374,1024,66.71,0.033212,114157.89,1800,1463,47101,8780,78.03,0.037754
7.02E+11,578.97,3,3,66,13,192.99,0.018321,4939.2,24,24,497,111,205.8,0.020914,21058.24,119,112,1949,381,188.02,0.023104,212706,1116,909,19852,4885,234,0.023458
7.02E+11,599.9,2,2,98,31,299.95,0.012214,3614.38,11,11,785,264,328.58,0.009585,19979.5,62,62,2941,923,322.25,0.01279,155058.9,466,465,20018,7860,333.46,0.012
7.02E+11,199.99,1,1,113,33,199.99,0.006107,1375.8,6,6,767,189,229.3,0.005228,6338.54,29,26,4025,937,243.79,0.005363,17517.48,110,102,11260,3586,171.74,0.002632
7.02E+11,74.92,2,2,156,25,37.46,0.012214,170.56,4,4,283,44,42.64,0.003486,127.71,3,3,250,41,42.57,0.000619,133.08,4,4,316,44,33.27,0.000103
7.02E+11,66.24,19,16,231,99,4.14,0.097712,631.16,145,124,1387,809,5.09,0.108055,1725.44,570,512,6338,2574,3.37,0.105618,24193.29,5052,4829,60431,25845,5.01,0.124617
7.02E+11,622.03,20,17,186,90,36.59,0.103819,5578.05,124,123,1625,526,45.35,0.107183,16366.91,436,427,6183,3241,38.33,0.088084,116674.25,3947,3509,43908,19324,33.25,0.090553
7.02E+11,35,7,7,235,35,5,0.042749,243.1,63,55,1936,266,4.42,0.047927,784.8,189,180,5670,1211,4.36,0.037131,3373.1,821,758,32839,4288,4.45,0.019561
7.02E+11,541.42,11,11,225,48,49.22,0.067177,3129.6,65,64,1662,278,48.9,0.05577,18613.35,351,311,5450,1489,59.85,0.064155,156440.57,4117,3529,79035,18618,44.33,0.091069
7.02E+11,456,6,6,249,31,76,0.036642,2694.96,39,36,1780,186,74.86,0.031371,14496.3,214,182,7301,797,79.65,0.037544,165813.18,1928,1833,83805,11981,90.46,0.047302
7.02E+11,55,1,1,33,7,55,0.006107,357.07,7,7,232,46,51.01,0.0061,2097.12,35,34,1044,253,61.68,0.007014,17786.6,323,260,6365,2019,68.41,0.00671
7.02E+11,90.25,1,1,62,7,90.25,0.006107,574.08,6,6,460,57,95.68,0.005228,3784.73,38,37,2223,179,102.29,0.007633,23555.64,350,292,18589,1396,80.67,0.007535
7.02E+11,90,3,3,167,23,30,0.018321,636.2,21,20,997,160,31.81,0.017428,3382.08,103,96,5224,734,35.23,0.019803,31050.76,1210,1132,48976,9815,27.43,0.029212
7.02E+11,988,13,13,180,61,76,0.079391,5267.25,87,75,1241,410,70.23,0.065356,30720.69,444,429,5832,1580,71.61,0.088497,481175.09,5756,5401,67606,17712,89.09,0.139378
7.02E+11,650,10,10,240,101,65,0.06107,5010.68,91,76,2052,740,65.93,0.066227,14025.79,270,263,6854,3659,53.33,0.054253,213967.5,3886,3642,72442,35643,58.75,0.093985
7.02E+11,130,2,2,164,36,65,0.012214,1185.12,18,16,1059,237,74.07,0.013943,5092.83,74,71,5006,1235,71.73,0.014646,22969.6,438,388,42148,6604,59.2,0.010013
7.02E+11,210,3,3,238,65,70,0.018321,1473.84,25,23,1480,475,64.08,0.020042,8389.38,126,111,7456,1701,75.58,0.022898,26757.72,476,466,42562,9116,57.42,0.012026
7.02E+11,140,2,2,56,19,70,0.012214,798,12,12,347,139,66.5,0.010457,3324.5,50,50,1399,464,66.49,0.010314,2578.68,42,38,1250,562,67.86,0.000981
7.02E+11,1534.25,21,19,172,83,80.75,0.116033,11894.85,155,135,1116,489,88.11,0.11764,44538.12,730,621,5761,2649,71.72,0.128104,549373.68,6945,5976,41663,21082,91.93,0.154216
7.02E+11,1372.75,18,17,225,97,80.75,0.103819,10673.25,107,107,1867,657,99.75,0.093241,48086.77,667,547,6206,2732,87.91,0.112838,256629.48,2875,2766,40768,17342,92.78,0.071379
7.02E+11,252,2,2,194,37,126,0.012214,1570.25,13,11,1650,292,142.75,0.009585,6345.6,72,60,6912,1298,105.76,0.012377,109294.5,749,735,78727,13501,148.7,0.018967
7.02E+11,722,9,8,80,34,90.25,0.048856,4621.44,68,64,628,206,72.21,0.05577,20070.54,253,238,1927,1232,84.33,0.049096,259345.53,3424,2889,29268,15066,89.77,0.074553
7.02E+11,736,2,2,101,22,368,0.012214,3806.44,13,11,574,155,346.04,0.009585,21484.8,65,60,3670,802,358.08,0.012377,154957.44,518,484,27354,5150,320.16,0.01249
7.02E+11,90.93,3,3,179,26,30.31,0.018321,754.11,22,21,1448,188,35.91,0.0183,2259.48,81,76,5030,822,29.73,0.015678,3724.44,152,123,9173,1060,30.28,0.003174
7.02E+11,960,16,16,212,76,60,0.097712,7656.15,136,129,1648,598,59.35,0.112412,31642.68,679,577,6790,1929,54.84,0.119027,44002.77,736,661,10272,3279,66.57,0.017058
7.02E+11,225,10,9,133,53,25,0.054963,1854.44,88,74,1104,364,25.06,0.064484,5829.16,245,244,4489,1906,23.89,0.050334,57942.15,3406,2779,47390,15077,20.85,0.071715
7.02E+11,119.56,16,14,215,64,8.54,0.085498,774.8,126,104,1820,407,7.45,0.090627,4092,548,496,6970,2255,8.25,0.102318,51967.53,6986,5717,78568,27808,9.09,0.147532
7.02E+11,208.16,9,8,158,36,26.02,0.048856,1686.04,74,61,1133,301,27.64,0.053156,7420.4,287,260,5754,1280,28.54,0.053634,86632,3102,2912,65751,10548,29.75,0.075147
7.02E+11,630,8,7,103,45,90,0.042749,6363.48,61,57,707,275,111.64,0.04967,22491.9,221,201,2684,1251,111.9,0.041463,204415.87,2369,2147,31181,17556,95.21,0.055405
7.02E+11,480,9,8,94,42,60,0.048856,2732.6,55,52,591,271,52.55,0.045313,15574.92,226,214,2886,1245,72.78,0.044145,227017.98,3713,3087,36918,11705,73.54,0.079663
7.02E+11,120,2,2,69,28,60,0.012214,721.35,17,15,596,232,48.09,0.013071,3323,54,50,2261,808,66.46,0.010314,15282.96,316,308,10842,3718,49.62,0.007948
7.02E+11,95.24,2,2,113,15,47.62,0.012214,633.96,14,12,942,124,52.83,0.010457,2648,51,50,3494,485,52.96,0.010314,5786.29,108,101,5253,921,57.29,0.002606
7.02E+11,26.93,1,1,32,7,26.93,0.006107,157.26,6,6,202,44,26.21,0.005228,978.36,34,31,1098,222,31.56,0.006395,3525.97,136,119,3631,705,29.63,0.003071
7.02E+11,144.76,12,11,239,52,13.16,0.067177,1073.55,101,85,1863,432,12.63,0.07407,6282.35,477,389,7091,1685,16.15,0.080245,19273.92,2005,1632,28267,6538,11.81,0.042115
7.02E+11,78.21,10,9,135,55,8.69,0.054963,441.66,55,51,926,424,8.66,0.044442,2754,375,324,3581,1771,8.5,0.066837,15377.67,1728,1617,26611,8852,9.51,0.041728
7.02E+11,32.76,2,2,99,10,16.38,0.012214,296.16,18,16,643,66,18.51,0.013943,1289.61,78,69,3636,311,18.69,0.014234,11784.74,969,782,30836,3183,15.07,0.02018
7.02E+11,420.3,11,10,243,70,42.03,0.06107,2581.6,65,56,1919,557,46.1,0.048799,17008.02,379,366,7118,2477,46.47,0.075501,184619.05,4805,4345,92238,21314,42.49,0.112127
7.02E+11,89.22,2,2,50,17,44.61,0.012214,763.28,14,14,435,124,54.52,0.0122,3901.12,83,73,1659,440,53.44,0.015059,27912.36,843,707,15106,6113,39.48,0.018245
7.02E+11,42.63,3,3,207,20,14.21,0.018321,249.39,20,17,1442,120,14.67,0.014814,1800.44,119,103,6784,742,17.48,0.021247,17337.54,1203,1199,70786,7631,14.46,0.030941
7.02E+11,44.58,3,3,68,19,14.86,0.018321,408.25,23,23,467,133,17.75,0.020042,1063.23,98,83,2348,531,12.81,0.017122,10441.2,926,770,18870,6201,13.56,0.019871
7.02E+11,179.05,5,5,184,87,35.81,0.030535,1180.28,44,38,1541,517,31.06,0.033114,7143.16,182,172,4529,2950,41.53,0.035481,28930.44,834,707,28380,12190,40.92,0.018245
7.02E+11,26.1,5,5,226,31,5.22,0.030535,222.22,42,41,1787,199,5.42,0.035728,761.6,134,128,8351,846,5.95,0.026405,10997.76,2062,2048,78947,13307,5.37,0.052851
7.02E+11,221.52,6,6,132,41,36.92,0.036642,1462,40,40,880,314,36.55,0.034856,9847.92,240,222,4005,1066,44.36,0.045795,51083.64,1647,1473,32159,8324,34.68,0.038012
7.02E+11,299.97,3,3,126,43,99.99,0.018321,2605.44,25,24,777,309,108.56,0.020914,8188,90,89,3123,1466,92,0.018359,77982.48,1090,948,40571,14456,82.26,0.024464
7.02E+11,105.92,9,8,167,38,13.24,0.048856,897.8,69,67,1308,328,13.4,0.058384,3075.72,283,228,5636,1271,13.49,0.047033,15959.4,1368,1340,23829,4586,11.91,0.03458
7.02E+11,29.64,2,2,138,41,14.82,0.012214,173.55,14,13,1031,279,13.35,0.011328,768.9,64,55,4459,1291,13.98,0.011346,8247.66,746,606,35213,9867,13.61,0.015638
7.02E+11,11.18,1,1,30,4,11.18,0.006107,85.33,8,7,223,24,12.19,0.0061,354.38,34,29,1079,128,12.22,0.005982,1691.54,177,166,7526,689,10.19,0.004284
7.02E+11,29.56,4,4,71,28,7.39,0.024428,183.08,28,23,584,195,7.96,0.020042,1031.25,127,125,2396,708,8.25,0.025786,14196.16,1788,1744,24434,8557,8.14,0.045006
7.02E+11,48.08,2,2,130,25,24.04,0.012214,344.8,16,16,1115,145,21.55,0.013943,1858.07,77,71,3887,811,26.17,0.014646,6456.57,305,249,12503,2522,25.93,0.006426
7.02E+11,46.95,1,1,142,17,46.95,0.006107,272.1,5,5,924,144,54.42,0.004357,1894.2,43,35,4614,564,54.12,0.00722,3272.5,83,77,14086,1315,42.5,0.001987
7.02E+11,71.82,2,2,105,15,35.91,0.012214,411.6,17,14,772,118,29.4,0.0122,2439.04,79,64,2691,380,38.11,0.013202,16387.67,595,481,24667,3391,34.07,0.012413
7.02E+11,48.18,6,6,227,43,8.03,0.036642,429.11,56,47,1643,345,9.13,0.040956,1200.48,199,164,5758,1080,7.32,0.033831,19478.72,2245,2099,80269,10745,9.28,0.054167
7.02E+11,287.88,6,6,153,62,47.98,0.036642,1749.64,38,34,1275,409,51.46,0.029628,10198.75,232,199,4608,1680,51.25,0.041051,106827.18,2676,2334,45256,20812,45.77,0.060231
7.02E+11,107.9,6,5,86,25,21.58,0.030535,719.36,36,32,517,175,22.48,0.027885,3710.88,146,144,2208,754,25.77,0.029705,19248.75,890,725,15284,4380,26.55,0.018709
7.02E+11,743.2,18,16,230,77,46.45,0.097712,4309.76,110,104,1461,652,41.44,0.090627,25631.18,621,542,7304,2328,47.29,0.111807,23216.48,658,532,9800,2767,43.64,0.013729
7.02E+11,17.61,3,3,40,18,5.87,0.018321,150.48,28,24,298,121,6.27,0.020914,536.8,92,88,1225,531,6.1,0.018153,6026.93,1499,1253,17839,6118,4.81,0.032335
7.02E+11,24.17,1,1,35,10,24.17,0.006107,164.85,7,7,210,59,23.55,0.0061,771.12,38,36,992,332,21.42,0.007426,10505.48,485,437,13451,2929,24.04,0.011277
7.02E+11,90.24,2,2,64,26,45.12,0.012214,516.36,12,12,409,178,43.03,0.010457,3214.71,77,69,1696,649,46.59,0.014234,7663.6,197,170,6589,2461,45.08,0.004387
7.02E+11,525.96,14,12,214,58,43.83,0.073284,3736.6,103,85,1683,426,43.96,0.07407,16554.56,384,352,6059,1569,47.03,0.072613,234404.94,5093,4746,80082,22489,49.39,0.122475
7.02E+11,75.88,7,7,174,41,10.84,0.042749,453.74,53,49,1274,273,9.26,0.042699,2131.1,232,211,5699,1003,10.1,0.043526,25615.4,2625,2110,61363,14931,12.14,0.05445
7.02E+11,11.49,1,1,194,26,11.49,0.006107,77.46,6,6,1662,198,12.91,0.005228,345.87,32,27,6080,819,12.81,0.00557,3463.2,364,312,67689,7316,11.1,0.008051
7.02E+11,264,6,6,124,39,44,0.036642,2224.32,42,42,757,253,52.96,0.036599,8081.5,177,175,4166,1314,46.18,0.0361,38753.94,960,911,15903,5870,42.54,0.023509
7.02E+11,149.24,4,4,233,49,37.31,0.024428,1156.41,29,27,1333,402,42.83,0.023528,4264,108,100,6341,1452,42.64,0.020629,12010.9,315,305,16754,3057,39.38,0.007871
7.02E+11,44.63,1,1,34,6,44.63,0.006107,286.24,9,8,219,42,35.78,0.006971,1426.62,30,26,990,203,54.87,0.005363,14028.12,449,372,10465,2275,37.71,0.0096
7.02E+11,1000.65,21,21,233,111,47.65,0.128247,9206.71,195,167,1645,898,55.13,0.145525,6933.82,197,166,1782,823,41.77,0.034243,8778.64,189,184,2442,1140,47.71,0.004748
7.02E+11,199.32,6,6,116,31,33.22,0.036642,1034.28,38,36,963,269,28.73,0.031371,6836.37,210,181,3023,1081,37.77,0.037338,92913.86,2557,2483,52708,13913,37.42,0.064076
7.02E+11,18.61,1,1,54,7,18.61,0.006107,115.43,7,7,345,58,16.49,0.0061,537.16,26,26,1611,225,20.66,0.005363,2491.65,179,147,6492,910,16.95,0.003793
7.02E+11,33.29,1,1,41,11,33.29,0.006107,211.33,7,7,349,70,30.19,0.0061,1413.3,42,35,1073,294,40.38,0.00722,10074.9,387,330,16882,3891,30.53,0.008516
7.02E+11,176.64,8,8,243,81,22.08,0.048856,1208.46,68,66,1762,527,18.31,0.057513,6624.08,298,248,8603,2685,26.71,0.051159,68982.16,3543,3491,109963,27554,19.76,0.090088
7.02E+11,19.96,4,4,210,42,4.99,0.024428,149.76,38,32,1823,355,4.68,0.027885,711.2,164,140,6939,1271,5.08,0.02888,5947.76,1322,1204,73859,15398,4.94,0.03107
7.02E+11,18.18,2,2,114,14,9.09,0.012214,160.8,16,15,763,102,10.72,0.013071,417.2,62,56,3855,492,7.45,0.011552,3014.55,369,319,17783,3024,9.45,0.008232
7.02E+11,67.35,17,15,206,79,4.49,0.091605,662.46,122,122,1295,498,5.43,0.106312,1749.88,413,388,7443,2336,4.51,0.080039,12546,3264,2952,51859,14835,4.25,0.076179
7.02E+11,12.96,1,1,44,9,12.96,0.006107,84.54,6,6,351,73,14.09,0.005228,408.96,37,32,1312,285,12.78,0.006601,5245.36,395,379,19440,4072,13.84,0.00978
7.02E+11,406.8,14,12,128,54,33.9,0.073284,3391.2,102,90,985,403,37.68,0.078427,8642.83,293,259,2372,959,33.37,0.053428,10664.64,344,276,2542,953,38.64,0.007122
7.02E+11,190.19,13,11,202,86,17.29,0.067177,1386.4,88,80,1647,554,17.33,0.069713,2855.01,212,177,3166,1563,16.13,0.036513,3048.1,174,163,2889,1200,18.7,0.004206
7.02E+11,260.64,9,8,92,38,32.58,0.048856,2104.53,66,59,705,265,35.67,0.051413,10388,316,280,2556,1036,37.1,0.05776,48272.4,1556,1272,11738,6147,37.95,0.032825
7.02E+11,152,2,2,138,34,76,0.012214,1103.04,18,16,939,247,68.94,0.013943,4504.2,65,60,5152,1022,75.07,0.012377,44015.65,585,469,30607,7805,93.85,0.012103
7.02E+11,910,16,14,171,78,65,0.085498,5002.69,94,89,1382,623,56.21,0.077555,29727.04,392,368,5074,1977,80.78,0.075913,248032.78,5249,4618,63738,24558,53.71,0.119172
7.02E+11,65,1,1,67,7,65,0.006107,411.32,7,7,389,49,58.76,0.0061,2343.49,33,29,2236,249,80.81,0.005982,21279.72,350,282,23237,2085,75.46,0.007277
7.02E+11,1680,25,24,223,100,70,0.146568,14055.72,220,203,1815,817,69.24,0.176896,50236.2,1076,886,8170,3336,56.7,0.182769,284508.22,5553,4954,43163,17940,57.43,0.127843
7.02E+11,80.75,1,1,30,9,80.75,0.006107,582.06,6,6,244,60,97.01,0.005228,2527.06,31,29,806,297,87.14,0.005982,24512.5,250,250,6899,2631,98.05,0.006451
7.02E+11,378,3,3,62,26,126,0.018321,2300.76,22,21,350,177,109.56,0.0183,15361.52,130,106,1813,823,144.92,0.021866,24280.64,222,184,4019,2175,131.96,0.004748
7.02E+11,484.5,6,6,147,42,80.75,0.036642,3045.2,54,46,1272,293,66.2,0.040085,16343.04,182,168,4190,1207,97.28,0.034656,194811.54,2082,1981,56234,13024,98.34,0.051122
7.02E+11,888.25,13,11,175,74,80.75,0.067177,4750.3,82,67,1111,536,70.9,0.058384,21900.78,332,297,6024,2114,73.74,0.061267,295578.15,4201,3997,53205,31993,73.95,0.103146
7.02E+11,540,6,5,237,36,108,0.030535,5230.52,44,43,1418,217,121.64,0.037471,17311.22,188,167,7625,938,103.66,0.03445,83263.95,961,801,34526,5449,103.95,0.020671
7.02E+11,216.5,10,10,183,74,21.65,0.06107,1831.83,95,77,1503,588,23.79,0.067098,8115.28,425,361,4688,1953,22.48,0.074469,64836.75,3070,2981,65522,22383,21.75,0.076927
7.02E+11,556.92,14,14,180,79,39.78,0.085498,3934.65,87,85,1527,578,46.29,0.07407,15983.91,418,337,4725,2359,47.43,0.069518,33465.56,918,746,8224,4122,44.86,0.019251
7.02E+11,108.99,10,9,245,52,12.11,0.054963,655.8,70,60,1786,342,10.93,0.052285,2523.4,261,220,6071,1892,11.47,0.045383,7923.42,686,603,17971,3516,13.14,0.015561
7.02E+11,34.64,2,2,123,13,17.32,0.012214,266.4,18,15,945,75,17.76,0.013071,1465.92,88,72,3622,370,20.36,0.014853,11785.2,925,840,40008,5508,14.03,0.021677
7.02E+11,54.39,3,3,157,46,18.13,0.018321,383.67,23,21,1222,372,18.27,0.0183,1893.92,132,112,5029,1674,16.91,0.023104,15182.64,874,852,47063,15962,17.82,0.021987
7.02E+11,172.96,8,8,196,37,21.62,0.048856,1444.78,68,58,1442,298,24.91,0.050542,6864.3,304,290,5670,1281,23.67,0.059823,21043.36,1005,871,28142,5028,24.16,0.022477
7.02E+11,31.89,1,1,30,8,31.89,0.006107,158.7,7,6,252,63,26.45,0.005228,1085.62,40,34,974,223,31.93,0.007014,7697.57,239,227,9865,2059,33.91,0.005858
7.02E+11,8399.96,4,4,158,21,2099.99,0.024428,46660.75,25,25,1177,157,1866.43,0.021785,308145.18,151,127,4221,763,2426.34,0.026198,1142002.6,629,551,26642,2928,2072.6,0.014219
7.02E+11,39.3,2,2,171,32,19.65,0.012214,310.65,16,15,1312,183,20.71,0.013071,1721.24,91,74,4657,1100,23.26,0.015265,1430.22,75,66,6462,1157,21.67,0.001703
7.02E+11,50.14,2,2,106,15,25.07,0.012214,405.28,18,16,873,127,25.33,0.013943,1207.56,63,58,2654,371,20.82,0.011965,21841.8,876,708,41909,6114,30.85,0.018271
7.02E+11,50,4,4,114,25,12.5,0.024428,384,37,32,862,166,12,0.027885,1639.68,134,122,2989,873,13.44,0.025167,8045.25,717,631,27273,5855,12.75,0.016284
7.02E+11,93.76,18,16,180,70,5.86,0.097712,847.96,129,116,1432,516,7.31,0.101083,3617.6,590,544,5463,2474,6.65,0.11222,38749.36,6647,5512,60971,20790,7.03,0.142242
7.02E+11,48.64,2,2,215,26,24.32,0.012214,319.66,11,11,1774,170,29.06,0.009585,1220,51,50,6278,629,24.4,0.010314,9900.05,479,389,48277,5748,25.45,0.010039
7.02E+11,75.6,7,7,226,51,10.8,0.042749,390.8,41,40,1315,342,9.77,0.034856,3303.72,255,252,6557,1695,13.11,0.051984,20376.3,2252,2170,80352,12747,9.39,0.055999
7.02E+11,122.8,12,10,249,42,12.28,0.06107,1044.97,99,83,2047,249,12.59,0.072327,2691,240,225,4708,905,11.96,0.046414,2485.02,281,249,5322,997,9.98,0.006426
7.02E+11,216.81,10,9,202,67,24.09,0.054963,2286.08,79,76,1556,537,30.08,0.066227,6147.14,301,293,5889,1998,20.98,0.060442,74145.9,3469,2777,54052,21618,26.7,0.071663
7.02E+11,486.7,10,10,233,62,48.67,0.06107,3795.12,103,84,1820,354,45.18,0.073198,19261.8,401,369,7745,1803,52.2,0.076119,206774.48,4130,3608,101999,24896,57.31,0.093108
7.02E+11,102.41,7,7,200,76,14.63,0.042749,932.8,60,55,1354,490,16.96,0.047927,2900.55,212,183,5897,1991,15.85,0.03775,23371.2,1518,1440,51109,18745,16.23,0.037161
7.02E+11,171.8,10,10,161,57,17.18,0.06107,1014.59,81,71,1331,340,14.29,0.06187,7745.04,410,372,5858,1693,20.82,0.076738,60467.79,4290,3849,69928,22250,15.71,0.099327
7.02E+11,377.92,8,8,208,75,47.24,0.048856,2653.3,70,65,1622,515,40.82,0.056642,10726.95,219,195,6412,2113,55.01,0.040226,58185.96,1619,1356,32356,12505,42.91,0.034993
7.02E+11,16.71,3,3,103,24,5.57,0.018321,120.72,27,24,731,144,5.03,0.020914,705.13,108,107,3286,618,6.59,0.022073,4466.3,812,757,36610,7382,5.9,0.019535
7.02E+11,60.82,2,2,111,25,30.41,0.012214,484.68,15,14,812,141,34.62,0.0122,2407.68,74,66,2682,928,36.48,0.013615,9244.26,352,323,19379,4096,28.62,0.008335
7.02E+11,46.47,1,1,50,10,46.47,0.006107,343.5,6,6,349,56,57.25,0.005228,1086.92,36,29,1648,339,37.48,0.005982,14438.13,360,349,16774,3732,41.37,0.009006
7.02E+11,26.83,1,1,135,19,26.83,0.006107,131.2,5,5,865,147,26.24,0.004357,646.65,28,27,3323,448,23.95,0.00557,528.96,26,24,4848,655,22.04,0.000619
7.02E+11,371.34,10,9,137,64,41.26,0.054963,2536.23,53,51,988,559,49.73,0.044442,14327.6,324,280,4023,1936,51.17,0.05776,152252.8,4483,3920,40565,24614,38.84,0.101159
7.02E+11,86.95,6,5,241,54,17.39,0.030535,498.79,36,31,2065,410,16.09,0.027014,2595.18,193,167,6175,1790,15.54,0.03445,4731.95,294,293,17367,3217,16.15,0.007561
7.02E+11,52.9,2,2,186,34,26.45,0.012214,368.81,14,13,1280,267,28.37,0.011328,2012.61,78,73,5670,1073,27.57,0.015059,15087.28,723,652,55900,11908,23.14,0.016825
7.02E+11,76.04,4,4,48,23,19.01,0.024428,568.8,32,30,277,170,18.96,0.026142,2657.44,155,136,1161,628,19.54,0.028055,16189.49,1296,1063,10393,4603,15.23,0.027432
7.02E+11,87.54,2,2,172,38,43.77,0.012214,584.09,13,13,1350,252,44.93,0.011328,2537.6,63,52,5318,1292,48.8,0.010727,5072.62,164,133,11118,3321,38.14,0.003432
7.02E+11,381.36,14,12,155,67,31.78,0.073284,2718.3,97,85,1122,500,31.98,0.07407,11059.65,347,315,4138,1752,35.11,0.06498,88767.12,2965,2474,30531,15710,35.88,0.063844
7.02E+11,41.7,5,5,66,24,8.34,0.030535,337.4,41,35,485,183,9.64,0.030499,1336.65,161,133,1978,775,10.05,0.027436,6992.1,948,914,9943,4067,7.65,0.023587
7.02E+11,62.06,2,2,56,27,31.03,0.012214,482.02,15,14,320,198,34.43,0.0122,2286.27,70,63,1564,775,36.29,0.012996,26099.1,789,705,16188,8301,37.02,0.018193
7.02E+11,91.29,3,3,75,15,30.43,0.018321,774.87,26,23,420,103,33.69,0.020042,3775.68,111,108,1828,429,34.96,0.022279,19824.75,946,801,18544,3515,24.75,0.020671
7.02E+11,16.8,3,3,96,26,5.6,0.018321,113.43,19,19,736,179,5.97,0.016557,596.37,110,103,3072,786,5.79,0.021247,4435.2,763,720,24485,5812,6.16,0.01858
7.02E+11,38.58,1,1,72,11,38.58,0.006107,197.4,6,6,533,84,32.9,0.005228,1114.32,26,24,1859,330,46.43,0.004951,19628.95,448,445,32621,4577,44.11,0.011484
7.02E+11,87.86,2,2,63,14,43.93,0.012214,546.13,15,13,482,115,42.01,0.011328,2400,76,64,2274,372,37.5,0.013202,14226.45,409,357,11313,2849,39.85,0.009213
7.02E+11,2.06,1,1,43,18,2.06,0.006107,16.45,7,7,299,145,2.35,0.0061,75.48,39,34,1359,673,2.22,0.007014,324.8,161,145,5942,1966,2.24,0.003742
7.02E+11,25.35,1,1,133,22,25.35,0.006107,159.96,6,6,690,135,26.66,0.005228,163.74,7,6,843,131,27.29,0.001238,135.3,6,6,644,142,22.55,0.000155
7.02E+11,91.25,5,5,125,32,18.25,0.030535,739.26,43,37,1070,187,19.98,0.032242,3004.9,152,151,4471,774,19.9,0.031149,30816.9,1472,1455,46323,9854,21.18,0.037548
7.02E+11,50.8,2,2,78,24,25.4,0.012214,384,15,15,569,201,25.6,0.013071,2151.36,75,72,2084,892,29.88,0.014853,15926.4,656,553,31434,9318,28.8,0.014271
7.02E+11,2375.94,7,6,238,67,395.99,0.036642,17435.21,53,43,1452,434,405.47,0.037471,49826.88,162,144,6287,2416,346.02,0.029705,486877.44,1508,1239,46288,11735,392.96,0.031974
7.02E+11,139.99,1,1,38,5,139.99,0.006107,1207.15,7,7,215,35,172.45,0.0061,5668.08,35,33,1100,152,171.76,0.006807,51062.22,414,333,14670,1819,153.34,0.008593
7.02E+11,4319.88,13,12,184,64,359.99,0.073284,21425.96,77,74,1517,523,289.54,0.064484,146007.4,466,418,5604,1678,349.3,0.086227,1042647.76,3530,3508,73383,23092,297.22,0.090527
7.02E+11,999.95,5,5,249,73,199.99,0.030535,5165.76,38,32,1520,447,161.43,0.027885,32293.71,187,153,8604,2288,211.07,0.031562,131569.32,945,822,36696,13344,160.06,0.021212
7.02E+11,2159.97,3,3,54,22,719.99,0.018321,14601.12,29,24,334,146,608.38,0.020914,52655.97,75,67,1204,484,785.91,0.013821,67893.84,86,84,1393,509,808.26,0.002168
7.02E+11,623.98,2,2,91,44,311.99,0.012214,3405.16,13,11,619,316,309.56,0.009585,19314.9,73,66,2356,1473,292.65,0.013615,174443.52,543,512,24163,11140,340.71,0.013213
7.02E+11,899.99,1,1,44,15,899.99,0.006107,6299.1,6,6,381,93,1049.85,0.005228,38008.25,37,35,1385,533,1085.95,0.00722,299727.26,347,322,11425,4134,930.83,0.00831
7.02E+11,2639.96,4,4,178,32,659.99,0.024428,24713.92,37,34,1321,187,726.88,0.029628,88825.38,126,114,4988,809,779.17,0.023517,710417.22,1100,893,33915,7578,795.54,0.023045
